year,rank,name,count,per,sex,code,data_type,gender,yomi
2015,77.0,桜,6.0,0.0015,f,26716,names,female,
2015,77.0,詩織,6.0,0.0015,f,35433_32340,names,female,
2015,77.0,朱莉,6.0,0.0015,f,26417_33673,names,female,
2015,77.0,珠愛,6.0,0.0015,f,29664_24859,names,female,
2015,77.0,珠希,6.0,0.0015,f,29664_24076,names,female,
2015,77.0,千夏,6.0,0.0015,f,21315_22799,names,female,
2015,77.0,千紗,6.0,0.0015,f,21315_32023,names,female,
2015,77.0,奈々,6.0,0.0015,f,22856_12293,names,female,
2015,77.0,日葵,6.0,0.0015,f,26085_33909,names,female,
2015,77.0,美羽,6.0,0.0015,f,32654_32701,names,female,
2015,77.0,美結,6.0,0.0015,f,32654_32080,names,female,
2015,77.0,美桜,6.0,0.0015,f,32654_26716,names,female,
2015,77.0,穂花,6.0,0.0015,f,31298_33457,names,female,
2015,77.0,唯,6.0,0.0015,f,21807,names,female,
2015,77.0,優愛,6.0,0.0015,f,20778_24859,names,female,
2015,77.0,由依,6.0,0.0015,f,30001_20381,names,female,
2015,77.0,玲奈,6.0,0.0015,f,29618_22856,names,female,
2015,77.0,栞那,6.0,0.0015,f,26654_37027,names,female,
2015,77.0,莉央,6.0,0.0015,f,33673_22830,names,female,
2015,77.0,莉菜,6.0,0.0015,f,33673_33756,names,female,
1926,1.0,清,,,m,28165,names,male,
1926,2.0,勇,,,m,21191,names,male,
1926,3.0,博,,,m,21338,names,male,
1926,4.0,実,,,m,23455,names,male,
1926,5.0,茂,,,m,33538,names,male,
1926,6.0,三郎,,,m,19977_37070,names,male,
1926,7.0,弘,,,m,24344,names,male,
1926,8.0,正,,,m,27491,names,male,
1926,9.0,進,,,m,36914,names,male,
1926,10.0,一男,,,m,19968_30007,names,male,
1926,1.0,久子,,,f,20037_23376,names,female,
1926,2.0,幸子,,,f,24184_23376,names,female,
1926,3.0,美代子,,,f,32654_20195_23376,names,female,
1926,4.0,照子,,,f,29031_23376,names,female,
1926,5.0,文子,,,f,25991_23376,names,female,
1926,6.0,和子,,,f,21644_23376,names,female,
1926,7.0,信子,,,f,20449_23376,names,female,
1926,8.0,千代子,,,f,21315_20195_23376,names,female,
1926,9.0,光子,,,f,20809_23376,names,female,
1926,10.0,貞子,,,f,35998_23376,names,female,
1979,1.0,大輔,,,m,22823_36628,names,male,
1979,2.0,誠,,,m,35488,names,male,
1979,3.0,直樹,,,m,30452_27193,names,male,
1979,4.0,亮,,,m,20142,names,male,
1979,5.0,剛,,,m,21083,names,male,
1979,6.0,大介,,,m,22823_20171,names,male,
1979,7.0,学,,,m,23398,names,male,
1979,8.0,健一,,,m,20581_19968,names,male,
1979,9.0,健,,,m,20581,names,male,
1979,10.0,哲也,,,m,21746_20063,names,male,
1979,1.0,智子,,,f,26234_23376,names,female,
1979,2.0,久美子,,,f,20037_32654_23376,names,female,
1979,3.0,陽子,,,f,38525_23376,names,female,
1979,4.0,裕子,,,f,35029_23376,names,female,
1979,5.0,理恵,,,f,29702_24693,names,female,
1979,6.0,真由美,,,f,30495_30001_32654,names,female,
1979,7.0,香織,,,f,39321_32340,names,female,
1979,8.0,恵,,,f,24693,names,female,
1979,9.0,愛,,,f,24859,names,female,
1979,10.0,優子,,,f,20778_23376,names,female,
1939,1.0,勇,,,m,21191,names,male,
1939,2.0,勝,,,m,21213,names,male,
1939,3.0,清,,,m,28165,names,male,
1939,4.0,進,,,m,36914,names,male,
1939,5.0,弘,,,m,24344,names,male,
1939,6.0,博,,,m,21338,names,male,
1939,7.0,勲,,,m,21234,names,male,
1939,8.0,稔,,,m,31252,names,male,
1939,9.0,武,,,m,27494,names,male,
1939,10.0,隆,,,m,38534,names,male,
1939,1.0,和子,,,f,21644_23376,names,female,
1939,2.0,幸子,,,f,24184_23376,names,female,
1939,3.0,節子,,,f,31680_23376,names,female,
1939,4.0,弘子,,,f,24344_23376,names,female,
1939,5.0,洋子,,,f,27915_23376,names,female,
1939,6.0,悦子,,,f,24742_23376,names,female,
1939,7.0,美智子,,,f,32654_26234_23376,names,female,
1939,8.0,京子,,,f,20140_23376,names,female,
1939,9.0,美代子,,,f,32654_20195_23376,names,female,
1939,10.0,孝子,,,f,23389_23376,names,female,
1915,1.0,清,,,m,28165,names,male,
1915,2.0,三郎,,,m,19977_37070,names,male,
1915,3.0,茂,,,m,33538,names,male,
1915,4.0,正雄,,,m,27491_38596,names,male,
1915,5.0,正,,,m,27491,names,male,
1915,6.0,実,,,m,23455,names,male,
1915,7.0,武雄,,,m,27494_38596,names,male,
1915,8.0,一郎,,,m,19968_37070,names,male,
1915,9.0,義雄,,,m,32681_38596,names,male,
1915,10.0,正一,,,m,27491_19968,names,male,
1915,1.0,千代,,,f,21315_20195,names,female,
1915,2.0,千代子,,,f,21315_20195_23376,names,female,
1915,3.0,文子,,,f,25991_23376,names,female,
1915,4.0,静子,,,f,38745_23376,names,female,
1915,5.0,キヨ,,,f,12461_12520,names,female,
1915,6.0,ハル,,,f,12495_12523,names,female,
1915,7.0,清子,,,f,28165_23376,names,female,
1915,8.0,きよ,,,f,12365_12424,names,female,
1915,9.0,きみ,,,f,12365_12415,names,female,
1915,10.0,はる,,,f,12399_12427,names,female,
1925,1.0,清,,,m,28165,names,male,
1925,2.0,茂,,,m,33538,names,male,
1925,3.0,勇,,,m,21191,names,male,
1925,4.0,三郎,,,m,19977_37070,names,male,
1925,5.0,博,,,m,21338,names,male,
1925,6.0,実,,,m,23455,names,male,
1925,7.0,弘,,,m,24344,names,male,
1925,8.0,正,,,m,27491,names,male,
1925,9.0,一郎,,,m,19968_37070,names,male,
1925,10.0,進,,,m,36914,names,male,
1925,1.0,幸子,,,f,24184_23376,names,female,
1925,2.0,文子,,,f,25991_23376,names,female,
1925,3.0,美代子,,,f,32654_20195_23376,names,female,
1925,4.0,久子,,,f,20037_23376,names,female,
1925,5.0,芳子,,,f,33459_23376,names,female,
1925,6.0,愛子,,,f,24859_23376,names,female,
1925,7.0,信子,,,f,20449_23376,names,female,
1925,8.0,和子,,,f,21644_23376,names,female,
1925,9.0,千代子,,,f,21315_20195_23376,names,female,
1925,10.0,八重子,,,f,20843_37325_23376,names,female,
2006,1.0,陸,24.0,0.0054,m,38520,names,male,
2006,2.0,大翔,20.0,0.0045,m,22823_32724,names,male,
2006,3.0,大輝,19.0,0.0043,m,22823_36637,names,male,
2006,3.0,蓮,19.0,0.0043,m,34030,names,male,
2006,5.0,翼,18.0,0.0041,m,32764,names,male,
2006,6.0,悠斗,17.0,0.0039,m,24736_26007,names,male,
2006,7.0,翔太,16.0,0.0036,m,32724_22826,names,male,
2006,8.0,海斗,15.0,0.0034,m,28023_26007,names,male,
2006,8.0,空,15.0,0.0034,m,31354,names,male,
2006,8.0,優太,15.0,0.0034,m,20778_22826,names,male,
2006,8.0,陽斗,15.0,0.0034,m,38525_26007,names,male,
2006,12.0,大樹,14.0,0.0032,m,22823_27193,names,male,
2006,12.0,大和,14.0,0.0032,m,22823_21644,names,male,
2006,12.0,拓海,14.0,0.0032,m,25299_28023,names,male,
2006,15.0,涼太,13.0,0.0029,m,28092_22826,names,male,
2006,15.0,颯,13.0,0.0029,m,39087,names,male,
2006,15.0,颯太,13.0,0.0029,m,39087_22826,names,male,
2006,18.0,悠人,12.0,0.0027,m,24736_20154,names,male,
2006,19.0,一輝,11.0,0.0025,m,19968_36637,names,male,
2006,19.0,歩夢,11.0,0.0025,m,27497_22818,names,male,
2006,19.0,陽翔,11.0,0.0025,m,38525_32724,names,male,
2006,19.0,亮太,11.0,0.0025,m,20142_22826,names,male,
2006,19.0,翔大,11.0,0.0025,m,32724_22823,names,male,
2006,19.0,颯汰,11.0,0.0025,m,39087_27760,names,male,
2006,25.0,悠,10.0,0.0023,m,24736,names,male,
2006,25.0,悠真,10.0,0.0023,m,24736_30495,names,male,
2006,25.0,悠翔,10.0,0.0023,m,24736_32724,names,male,
2006,25.0,遥斗,10.0,0.0023,m,36965_26007,names,male,
2006,25.0,陽向,10.0,0.0023,m,38525_21521,names,male,
2006,25.0,颯斗,10.0,0.0023,m,39087_26007,names,male,
2006,31.0,海翔,9.0,0.002,m,28023_32724,names,male,
2006,31.0,輝,9.0,0.002,m,36637,names,male,
2006,31.0,虎太郎,9.0,0.002,m,34382_22826_37070,names,male,
2006,31.0,光,9.0,0.002,m,20809,names,male,
2006,31.0,光希,9.0,0.002,m,20809_24076,names,male,
2006,31.0,匠,9.0,0.002,m,21280,names,male,
2006,31.0,琉生,9.0,0.002,m,29705_29983,names,male,
2006,31.0,龍之介,9.0,0.002,m,40845_20043_20171,names,male,
2006,31.0,和真,9.0,0.002,m,21644_30495,names,male,
2006,31.0,翔,9.0,0.002,m,32724,names,male,
2006,41.0,葵,8.0,0.0018,m,33909,names,male,
2006,41.0,響,8.0,0.0018,m,38911,names,male,
2006,41.0,健太,8.0,0.0018,m,20581_22826,names,male,
2006,41.0,樹,8.0,0.0018,m,27193,names,male,
2006,41.0,太陽,8.0,0.0018,m,22826_38525,names,male,
2006,41.0,大輔,8.0,0.0018,m,22823_36628,names,male,
2006,41.0,暖,8.0,0.0018,m,26262,names,male,
2006,41.0,優斗,8.0,0.0018,m,20778_26007,names,male,
2006,41.0,雄大,8.0,0.0018,m,38596_22823,names,male,
2006,41.0,陸斗,8.0,0.0018,m,38520_26007,names,male,
2006,41.0,涼,8.0,0.0018,m,28092,names,male,
2006,41.0,怜,8.0,0.0018,m,24604,names,male,
2006,41.0,怜央,8.0,0.0018,m,24604_22830,names,male,
2006,54.0,瑛太,7.0,0.0016,m,29787_22826,names,male,
2006,54.0,健太郎,7.0,0.0016,m,20581_22826_37070,names,male,
2006,54.0,光輝,7.0,0.0016,m,20809_36637,names,male,
2006,54.0,巧,7.0,0.0016,m,24039,names,male,
2006,54.0,航,7.0,0.0016,m,33322,names,male,
2006,54.0,太一,7.0,0.0016,m,22826_19968,names,male,
2006,54.0,拓実,7.0,0.0016,m,25299_23455,names,male,
2006,54.0,琢磨,7.0,0.0016,m,29730_30952,names,male,
2006,54.0,天翔,7.0,0.0016,m,22825_32724,names,male,
2006,54.0,優人,7.0,0.0016,m,20778_20154,names,male,
2006,54.0,勇斗,7.0,0.0016,m,21191_26007,names,male,
2006,54.0,悠希,7.0,0.0016,m,24736_24076,names,male,
2006,54.0,陸翔,7.0,0.0016,m,38520_32724,names,male,
2006,54.0,颯人,7.0,0.0016,m,39087_20154,names,male,
2006,68.0,雅也,6.0,0.0014,m,38597_20063,names,male,
2006,68.0,健人,6.0,0.0014,m,20581_20154,names,male,
2006,68.0,晃大,6.0,0.0014,m,26179_22823,names,male,
2006,68.0,仁,6.0,0.0014,m,20161,names,male,
2006,68.0,蒼空,6.0,0.0014,m,33980_31354,names,male,
2006,68.0,大河,6.0,0.0014,m,22823_27827,names,male,
2006,68.0,大雅,6.0,0.0014,m,22823_38597,names,male,
2006,68.0,大貴,6.0,0.0014,m,22823_36020,names,male,
2006,68.0,智也,6.0,0.0014,m,26234_20063,names,male,
2006,68.0,直哉,6.0,0.0014,m,30452_21705,names,male,
2006,68.0,哲平,6.0,0.0014,m,21746_24179,names,male,
2006,68.0,隼,6.0,0.0014,m,38588,names,male,
2006,68.0,柊斗,6.0,0.0014,m,26570_26007,names,male,
2006,68.0,唯人,6.0,0.0014,m,21807_20154,names,male,
2006,68.0,悠太,6.0,0.0014,m,24736_22826,names,male,
2006,68.0,陽太,6.0,0.0014,m,38525_22826,names,male,
2006,68.0,翔也,6.0,0.0014,m,32724_20063,names,male,
2006,85.0,愛斗,5.0,0.0011,m,24859_26007,names,male,
2006,85.0,伊織,5.0,0.0011,m,20234_32340,names,male,
2006,85.0,伊吹,5.0,0.0011,m,20234_21561,names,male,
2006,85.0,啓斗,5.0,0.0011,m,21843_26007,names,male,
2006,85.0,健斗,5.0,0.0011,m,20581_26007,names,male,
2006,85.0,春輝,5.0,0.0011,m,26149_36637,names,male,
2006,85.0,駿太,5.0,0.0011,m,39423_22826,names,male,
2006,85.0,心,5.0,0.0011,m,24515,names,male,
2006,85.0,奏,5.0,0.0011,m,22863,names,male,
2006,85.0,蒼,5.0,0.0011,m,33980,names,male,
2006,85.0,蒼真,5.0,0.0011,m,33980_30495,names,male,
2006,85.0,大智,5.0,0.0011,m,22823_26234,names,male,
2006,85.0,大夢,5.0,0.0011,m,22823_22818,names,male,
2006,85.0,拓斗,5.0,0.0011,m,25299_26007,names,male,
2006,85.0,達也,5.0,0.0011,m,36948_20063,names,male,
2006,85.0,宙,5.0,0.0011,m,23449,names,male,
2006,85.0,柊,5.0,0.0011,m,26570,names,male,
2006,85.0,優,5.0,0.0011,m,20778,names,male,
2006,85.0,優希,5.0,0.0011,m,20778_24076,names,male,
2006,85.0,優輝,5.0,0.0011,m,20778_36637,names,male,
2006,85.0,勇輝,5.0,0.0011,m,21191_36637,names,male,
2006,85.0,陸人,5.0,0.0011,m,38520_20154,names,male,
2006,85.0,凌,5.0,0.0011,m,20940,names,male,
2006,85.0,塁,5.0,0.0011,m,22593,names,male,
2006,85.0,漣,5.0,0.0011,m,28451,names,male,
2006,85.0,煌,5.0,0.0011,m,29004,names,male,
2006,85.0,翔太郎,5.0,0.0011,m,32724_22826_37070,names,male,
2006,85.0,颯大,5.0,0.0011,m,39087_22823,names,male,
2006,1.0,陽菜,35.0,0.0084,f,38525_33756,names,female,
2006,2.0,美羽,26.0,0.0062,f,32654_32701,names,female,
2006,3.0,美咲,20.0,0.0048,f,32654_21682,names,female,
2006,4.0,さくら,19.0,0.0046,f,12373_12367_12425,names,female,
2006,5.0,愛,18.0,0.0043,f,24859,names,female,
2006,5.0,葵,18.0,0.0043,f,33909,names,female,
2006,5.0,七海,18.0,0.0043,f,19971_28023,names,female,
2006,8.0,真央,17.0,0.0041,f,30495_22830,names,female,
2006,9.0,優衣,16.0,0.0038,f,20778_34915,names,female,
2006,10.0,愛美,15.0,0.0036,f,24859_32654,names,female,
2006,10.0,杏,15.0,0.0036,f,26447,names,female,
2006,10.0,結菜,15.0,0.0036,f,32080_33756,names,female,
2006,10.0,優奈,15.0,0.0036,f,20778_22856,names,female,
2006,14.0,楓,14.0,0.0034,f,26963,names,female,
2006,15.0,結愛,13.0,0.0031,f,32080_24859,names,female,
2006,15.0,美優,13.0,0.0031,f,32654_20778,names,female,
2006,17.0,彩花,12.0,0.0029,f,24425_33457,names,female,
2006,17.0,菜々美,12.0,0.0029,f,33756_12293_32654,names,female,
2006,17.0,遥,12.0,0.0029,f,36965,names,female,
2006,20.0,彩音,11.0,0.0026,f,24425_38899,names,female,
2006,20.0,心,11.0,0.0026,f,24515,names,female,
2006,20.0,優菜,11.0,0.0026,f,20778_33756,names,female,
2006,20.0,和奏,11.0,0.0026,f,21644_22863,names,female,
2006,24.0,こころ,10.0,0.0024,f,12371_12371_12429,names,female,
2006,24.0,ひなた,10.0,0.0024,f,12402_12394_12383,names,female,
2006,24.0,花菜,10.0,0.0024,f,33457_33756,names,female,
2006,24.0,芽生,10.0,0.0024,f,33469_29983,names,female,
2006,24.0,菜々子,10.0,0.0024,f,33756_12293_23376,names,female,
2006,24.0,心愛,10.0,0.0024,f,24515_24859,names,female,
2006,24.0,桃花,10.0,0.0024,f,26691_33457,names,female,
2006,24.0,美空,10.0,0.0024,f,32654_31354,names,female,
2006,24.0,凜,10.0,0.0024,f,20956,names,female,
2006,33.0,杏奈,9.0,0.0022,f,26447_22856,names,female,
2006,33.0,花音,9.0,0.0022,f,33457_38899,names,female,
2006,33.0,心優,9.0,0.0022,f,24515_20778,names,female,
2006,33.0,美結,9.0,0.0022,f,32654_32080,names,female,
2006,33.0,優花,9.0,0.0022,f,20778_33457,names,female,
2006,33.0,優月,9.0,0.0022,f,20778_26376,names,female,
2006,33.0,栞奈,9.0,0.0022,f,26654_22856,names,female,
2006,40.0,ひより,8.0,0.0019,f,12402_12424_12426,names,female,
2006,40.0,愛莉,8.0,0.0019,f,24859_33673,names,female,
2006,40.0,芽依,8.0,0.0019,f,33469_20381,names,female,
2006,40.0,彩華,8.0,0.0019,f,24425_33775,names,female,
2006,40.0,若菜,8.0,0.0019,f,33509_33756,names,female,
2006,40.0,春菜,8.0,0.0019,f,26149_33756,names,female,
2006,40.0,桃香,8.0,0.0019,f,26691_39321,names,female,
2006,40.0,美月,8.0,0.0019,f,32654_26376,names,female,
2006,40.0,萌,8.0,0.0019,f,33804,names,female,
2006,40.0,未来,8.0,0.0019,f,26410_26469,names,female,
2006,40.0,優,8.0,0.0019,f,20778,names,female,
2006,40.0,遥菜,8.0,0.0019,f,36965_33756,names,female,
2006,40.0,和花,8.0,0.0019,f,21644_33457,names,female,
2006,40.0,莉央,8.0,0.0019,f,33673_22830,names,female,
2006,40.0,莉緒,8.0,0.0019,f,33673_32210,names,female,
2006,55.0,はるか,7.0,0.0017,f,12399_12427_12363,names,female,
2006,55.0,亜美,7.0,0.0017,f,20124_32654,names,female,
2006,55.0,愛香,7.0,0.0017,f,24859_39321,names,female,
2006,55.0,愛菜,7.0,0.0017,f,24859_33756,names,female,
2006,55.0,愛奈,7.0,0.0017,f,24859_22856,names,female,
2006,55.0,杏菜,7.0,0.0017,f,26447_33756,names,female,
2006,55.0,琴音,7.0,0.0017,f,29748_38899,names,female,
2006,55.0,結衣,7.0,0.0017,f,32080_34915,names,female,
2006,55.0,彩,7.0,0.0017,f,24425,names,female,
2006,55.0,彩乃,7.0,0.0017,f,24425_20035,names,female,
2006,55.0,菜月,7.0,0.0017,f,33756_26376,names,female,
2006,55.0,咲愛,7.0,0.0017,f,21682_24859,names,female,
2006,55.0,咲希,7.0,0.0017,f,21682_24076,names,female,
2006,55.0,日菜,7.0,0.0017,f,26085_33756,names,female,
2006,55.0,寧々,7.0,0.0017,f,23527_12293,names,female,
2006,55.0,美緒,7.0,0.0017,f,32654_32210,names,female,
2006,55.0,舞,7.0,0.0017,f,33310,names,female,
2006,55.0,萌花,7.0,0.0017,f,33804_33457,names,female,
2006,55.0,陽香,7.0,0.0017,f,38525_39321,names,female,
2006,74.0,あおい,6.0,0.0014,f,12354_12362_12356,names,female,
2006,74.0,愛華,6.0,0.0014,f,24859_33775,names,female,
2006,74.0,愛梨,6.0,0.0014,f,24859_26792,names,female,
2006,74.0,愛理,6.0,0.0014,f,24859_29702,names,female,
2006,74.0,綾音,6.0,0.0014,f,32190_38899,names,female,
2006,74.0,綾乃,6.0,0.0014,f,32190_20035,names,female,
2006,74.0,夏希,6.0,0.0014,f,22799_24076,names,female,
2006,74.0,花,6.0,0.0014,f,33457,names,female,
2006,74.0,琴美,6.0,0.0014,f,29748_32654,names,female,
2006,74.0,結,6.0,0.0014,f,32080,names,female,
2006,74.0,結奈,6.0,0.0014,f,32080_22856,names,female,
2006,74.0,彩菜,6.0,0.0014,f,24425_33756,names,female,
2006,74.0,咲良,6.0,0.0014,f,21682_33391,names,female,
2006,74.0,詩乃,6.0,0.0014,f,35433_20035,names,female,
2006,74.0,朱里,6.0,0.0014,f,26417_37324,names,female,
2006,74.0,春香,6.0,0.0014,f,26149_39321,names,female,
2006,74.0,心音,6.0,0.0014,f,24515_38899,names,female,
2006,74.0,心結,6.0,0.0014,f,24515_32080,names,female,
2006,74.0,心菜,6.0,0.0014,f,24515_33756,names,female,
2006,74.0,真帆,6.0,0.0014,f,30495_24070,names,female,
2006,74.0,雪乃,6.0,0.0014,f,38634_20035,names,female,
2006,74.0,千尋,6.0,0.0014,f,21315_23563,names,female,
2006,74.0,奏,6.0,0.0014,f,22863,names,female,
2006,74.0,奈々,6.0,0.0014,f,22856_12293,names,female,
2006,74.0,美桜,6.0,0.0014,f,32654_26716,names,female,
2006,74.0,美里,6.0,0.0014,f,32654_37324,names,female,
2006,74.0,百花,6.0,0.0014,f,30334_33457,names,female,
2006,74.0,優芽,6.0,0.0014,f,20778_33469,names,female,
2006,74.0,友菜,6.0,0.0014,f,21451_33756,names,female,
2006,74.0,遥香,6.0,0.0014,f,36965_39321,names,female,
2006,74.0,梨乃,6.0,0.0014,f,26792_20035,names,female,
2006,74.0,瑠奈,6.0,0.0014,f,29792_22856,names,female,
2006,74.0,和,6.0,0.0014,f,21644,names,female,
2006,74.0,茉央,6.0,0.0014,f,33545_22830,names,female,
2006,74.0,莉子,6.0,0.0014,f,33673_23376,names,female,
1981,1.0,大輔,,,m,22823_36628,names,male,
1981,2.0,大介,,,m,22823_20171,names,male,
1981,3.0,健太,,,m,20581_22826,names,male,
1981,4.0,直樹,,,m,30452_27193,names,male,
1981,5.0,誠,,,m,35488,names,male,
1981,6.0,哲也,,,m,21746_20063,names,male,
1981,7.0,亮,,,m,20142,names,male,
1981,8.0,健,,,m,20581,names,male,
1981,9.0,健太郎,,,m,20581_22826_37070,names,male,
1981,10.0,淳,,,m,28147,names,male,
1981,1.0,恵,,,f,24693,names,female,
1981,2.0,愛,,,f,24859,names,female,
1981,3.0,裕子,,,f,35029_23376,names,female,
1981,4.0,香織,,,f,39321_32340,names,female,
1981,5.0,恵美,,,f,24693_32654,names,female,
1981,6.0,陽子,,,f,38525_23376,names,female,
1981,7.0,久美子,,,f,20037_32654_23376,names,female,
1981,8.0,智子,,,f,26234_23376,names,female,
1981,9.0,絵美,,,f,32117_32654,names,female,
1981,10.0,理恵,,,f,29702_24693,names,female,
1928,1.0,昭三,,,m,26157_19977,names,male,
1928,2.0,茂,,,m,33538,names,male,
1928,3.0,昭,,,m,26157,names,male,
1928,4.0,清,,,m,28165,names,male,
1928,5.0,勇,,,m,21191,names,male,
1928,6.0,辰雄,,,m,36784_38596,names,male,
1928,7.0,博,,,m,21338,names,male,
1928,8.0,弘,,,m,24344,names,male,
1928,9.0,三郎,,,m,19977_37070,names,male,
1928,10.0,和夫,,,m,21644_22827,names,male,
1928,1.0,和子,,,f,21644_23376,names,female,
1928,2.0,節子,,,f,31680_23376,names,female,
1928,3.0,幸子,,,f,24184_23376,names,female,
1928,4.0,久子,,,f,20037_23376,names,female,
1928,5.0,昭子,,,f,26157_23376,names,female,
1928,6.0,美代子,,,f,32654_20195_23376,names,female,
1928,7.0,照子,,,f,29031_23376,names,female,
1928,8.0,典子,,,f,20856_23376,names,female,
1928,9.0,文子,,,f,25991_23376,names,female,
1928,10.0,信子,,,f,20449_23376,names,female,
1969,1.0,誠,,,m,35488,names,male,
1969,2.0,健一,,,m,20581_19968,names,male,
1969,3.0,哲也,,,m,21746_20063,names,male,
1969,4.0,剛,,,m,21083,names,male,
1969,5.0,浩二,,,m,28009_20108,names,male,
1969,6.0,直樹,,,m,30452_27193,names,male,
1969,7.0,徹,,,m,24505,names,male,
1969,8.0,健,,,m,20581,names,male,
1969,9.0,浩,,,m,28009,names,male,
1969,10.0,和彦,,,m,21644_24422,names,male,
1969,1.0,直美,,,f,30452_32654,names,female,
1969,2.0,智子,,,f,26234_23376,names,female,
1969,3.0,由美子,,,f,30001_32654_23376,names,female,
1969,4.0,陽子,,,f,38525_23376,names,female,
1969,5.0,裕子,,,f,35029_23376,names,female,
1969,6.0,真由美,,,f,30495_30001_32654,names,female,
1969,7.0,久美子,,,f,20037_32654_23376,names,female,
1969,8.0,恵子,,,f,24693_23376,names,female,
1969,9.0,由美,,,f,30001_32654,names,female,
1969,10.0,幸子,,,f,24184_23376,names,female,
1918,1.0,清,,,m,28165,names,male,
1918,2.0,三郎,,,m,19977_37070,names,male,
1918,3.0,勇,,,m,21191,names,male,
1918,4.0,一郎,,,m,19968_37070,names,male,
1918,5.0,義雄,,,m,32681_38596,names,male,
1918,6.0,実,,,m,23455,names,male,
1918,7.0,茂,,,m,33538,names,male,
1918,8.0,正,,,m,27491,names,male,
1918,9.0,博,,,m,21338,names,male,
1918,10.0,正雄,,,m,27491_38596,names,male,
1918,1.0,久子,,,f,20037_23376,names,female,
1918,2.0,静子,,,f,38745_23376,names,female,
1918,3.0,千代子,,,f,21315_20195_23376,names,female,
1918,4.0,キミ,,,f,12461_12511,names,female,
1918,5.0,文子,,,f,25991_23376,names,female,
1918,6.0,清子,,,f,28165_23376,names,female,
1918,7.0,キヨ,,,f,12461_12520,names,female,
1918,8.0,貞子,,,f,35998_23376,names,female,
1918,9.0,千代,,,f,21315_20195,names,female,
1918,10.0,ハル,,,f,12495_12523,names,female,
2007,1.0,大翔,34.0,0.0074,m,22823_32724,names,male,
2007,2.0,蓮,27.0,0.0059,m,34030,names,male,
2007,3.0,大輝,23.0,0.005,m,22823_36637,names,male,
2007,4.0,翔太,20.0,0.0044,m,32724_22826,names,male,
2007,5.0,悠斗,19.0,0.0041,m,24736_26007,names,male,
2007,5.0,陸,19.0,0.0041,m,38520,names,male,
2007,7.0,優太,18.0,0.0039,m,20778_22826,names,male,
2007,7.0,優斗,18.0,0.0039,m,20778_26007,names,male,
2007,9.0,大和,17.0,0.0037,m,22823_21644,names,male,
2007,10.0,健太,16.0,0.0035,m,20581_22826,names,male,
2007,10.0,悠希,16.0,0.0035,m,24736_24076,names,male,
2007,10.0,翔,16.0,0.0035,m,32724,names,male,
2007,13.0,駿,15.0,0.0033,m,39423,names,male,
2007,13.0,大地,15.0,0.0033,m,22823_22320,names,male,
2007,15.0,海斗,14.0,0.003,m,28023_26007,names,male,
2007,15.0,優希,14.0,0.003,m,20778_24076,names,male,
2007,15.0,悠真,14.0,0.003,m,24736_30495,names,male,
2007,15.0,颯太,14.0,0.003,m,39087_22826,names,male,
2007,19.0,翼,13.0,0.0028,m,32764,names,male,
