year	orth	pron	rank	gender	freq
2011		りゅうと	43	M	16
2011		あおい	46	M	15
2011		こう	46	M	15
2011		しゅん	46	M	15
2011		たくと	46	M	15
2011		えいと	50	M	14
2011		こたろう	50	M	14
2011		しょう	50	M	14
2011		とわ	50	M	14
2011	愛斗		53	M	5
2011	一翔		53	M	5
2011	健太		53	M	5
2011	仁		53	M	5
2011	拓真		53	M	5
2011	隼人		53	M	5
2011	唯斗		53	M	5
2011	優希		53	M	5
2011	悠馬		53	M	5
2011	遥斗		53	M	5
2011	遥翔		53	M	5
2011	陽太		53	M	5
2011	陸翔		53	M	5
2011	琉斗		53	M	5
2011	龍之介		53	M	5
2011	諒		53	M	5
2011	琥太郎		53	M	5
2011	颯真		53	M	5
2011	颯汰		53	M	5
2011	伊織		72	M	4
2011	瑛翔		72	M	4
2011	空		72	M	4
2011	圭吾		72	M	4
2011	慶人		72	M	4
